epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
1,4249,,13.051192283630371,,,,,
1,4299,,14.471131324768066,,,,,
1,4349,,13.202433586120605,,,,,
1,4399,,11.455487251281738,,,,,
1,4449,,13.487991333007812,,,,,
1,4499,,14.46159839630127,,,,,
1,4549,,12.041300773620605,,,,,
1,4599,,13.978751182556152,,,,,
1,4649,,13.4834623336792,,,,,
1,4699,,12.421614646911621,,,,,
1,4749,,12.855525016784668,,,,,
1,4799,,12.384521484375,,,,,
1,4849,,12.21908950805664,,,,,
1,4899,,13.350162506103516,,,,,
1,4949,,13.03211498260498,,,,,
1,4999,,14.079571723937988,,,,,
1,5049,,14.161956787109375,,,,,
1,5099,,16.34107208251953,,,,,
1,5149,,14.00513744354248,,,,,
1,5199,,13.696182250976562,,,,,
1,5249,,12.862464904785156,,,,,
1,5299,,13.513209342956543,,,,,
1,5349,,13.507044792175293,,,,,
1,5399,,12.133675575256348,,,,,
1,5449,,16.014291763305664,,,,,
1,5499,,10.958969116210938,,,,,
1,5549,,12.101428031921387,,,,,
1,5599,,12.232823371887207,,,,,
1,5649,,13.520607948303223,,,,,
1,5699,,13.932469367980957,,,,,
1,5749,,11.481086730957031,,,,,
1,5799,,14.140652656555176,,,,,
1,5849,,12.934149742126465,,,,,
1,5899,,13.784419059753418,,,,,
1,5949,,16.346290588378906,,,,,
1,5999,,11.383156776428223,,,,,
1,6049,,13.6205472946167,,,,,
1,6099,,12.977688789367676,,,,,
1,6113,,,5.93559455871582,0.3308163285255432,18.204317092895508,0.32211098074913025,5.93559455871582
1,6113,13.410273551940918,,,,,,
2,6149,,12.024504661560059,,,,,
2,6199,,11.616226196289062,,,,,
2,6249,,12.428805351257324,,,,,
2,6299,,12.226341247558594,,,,,
2,6349,,13.156201362609863,,,,,
2,6399,,12.605438232421875,,,,,
2,6449,,13.8457670211792,,,,,
2,6499,,12.486274719238281,,,,,
2,6549,,13.02746295928955,,,,,
2,6599,,12.093729972839355,,,,,
2,6649,,14.2720308303833,,,,,
2,6699,,13.396540641784668,,,,,
2,6749,,12.318852424621582,,,,,
2,6799,,13.387898445129395,,,,,
2,6849,,12.258758544921875,,,,,
2,6899,,11.857704162597656,,,,,
2,6949,,11.299095153808594,,,,,
2,6999,,12.6463623046875,,,,,
2,7049,,12.353764533996582,,,,,
2,7099,,12.682025909423828,,,,,
2,7149,,13.486794471740723,,,,,
2,7199,,14.24442195892334,,,,,
2,7249,,11.426383972167969,,,,,
2,7299,,12.7650785446167,,,,,
2,7349,,12.269255638122559,,,,,
2,7399,,14.40998363494873,,,,,
2,7449,,13.083824157714844,,,,,
2,7499,,12.45800495147705,,,,,
2,7549,,12.177233695983887,,,,,
2,7599,,13.365585327148438,,,,,
2,7649,,14.516349792480469,,,,,
2,7699,,11.853466987609863,,,,,
2,7749,,10.66846752166748,,,,,
2,7799,,13.110932350158691,,,,,
2,7849,,13.568893432617188,,,,,
2,7899,,10.95925235748291,,,,,
2,7949,,13.158470153808594,,,,,
2,7999,,13.419357299804688,,,,,
2,8049,,10.987873077392578,,,,,
2,8099,,12.588404655456543,,,,,
2,8149,,12.214305877685547,,,,,
2,8199,,12.897692680358887,,,,,
2,8249,,12.039055824279785,,,,,
2,8299,,11.896831512451172,,,,,
2,8349,,11.462384223937988,,,,,
2,8399,,12.774333953857422,,,,,
2,8449,,13.576201438903809,,,,,
2,8499,,12.407363891601562,,,,,
2,8549,,12.226777076721191,,,,,
2,8599,,9.917396545410156,,,,,
2,8649,,11.38750171661377,,,,,
2,8699,,12.901703834533691,,,,,
2,8749,,13.145329475402832,,,,,
2,8799,,10.037525177001953,,,,,
2,8849,,11.715228080749512,,,,,
2,8899,,12.052447319030762,,,,,
2,8949,,12.49653148651123,,,,,
2,8999,,11.96743106842041,,,,,
2,9049,,11.790427207946777,,,,,
2,9099,,10.99658489227295,,,,,
2,9149,,12.124011039733887,,,,,
2,9170,,,5.344620227813721,0.34188440442085266,16.090145111083984,0.3073333501815796,5.344620227813721
2,9170,12.676370620727539,,,,,,
3,9199,,11.678082466125488,,,,,
3,9249,,11.851654052734375,,,,,
3,9299,,12.454997062683105,,,,,
3,9349,,11.218387603759766,,,,,
3,9399,,11.649444580078125,,,,,
3,9449,,11.613853454589844,,,,,
3,9499,,12.595288276672363,,,,,
3,9549,,14.223841667175293,,,,,
3,9599,,13.431595802307129,,,,,
3,9649,,13.389411926269531,,,,,
3,9699,,13.942550659179688,,,,,
3,9749,,11.266627311706543,,,,,
3,9799,,12.183091163635254,,,,,
3,9849,,13.566319465637207,,,,,
3,9899,,13.16203784942627,,,,,
3,9949,,10.50485610961914,,,,,
3,9999,,11.2423734664917,,,,,
3,10049,,12.971867561340332,,,,,
3,10099,,11.151888847351074,,,,,
3,10149,,13.155472755432129,,,,,
3,10199,,11.830033302307129,,,,,
3,10249,,13.106945991516113,,,,,
3,10299,,14.875885963439941,,,,,
3,10349,,12.907147407531738,,,,,
3,10399,,13.749385833740234,,,,,
3,10449,,10.759207725524902,,,,,
3,10499,,13.026871681213379,,,,,
3,10549,,11.4295072555542,,,,,
3,10599,,13.828484535217285,,,,,
3,10649,,13.172679901123047,,,,,
3,10699,,14.966221809387207,,,,,
3,10749,,12.317791938781738,,,,,
3,10799,,10.932852745056152,,,,,
3,10849,,12.086329460144043,,,,,
3,10899,,11.434211730957031,,,,,
3,10949,,11.285011291503906,,,,,
3,10999,,12.253745079040527,,,,,
3,11049,,13.446410179138184,,,,,
3,11099,,11.439663887023926,,,,,
3,11149,,12.21315860748291,,,,,
3,11199,,12.321563720703125,,,,,
3,11249,,11.819380760192871,,,,,
3,11299,,12.674700736999512,,,,,
3,11349,,11.401939392089844,,,,,
3,11399,,12.84102725982666,,,,,
3,11449,,9.837956428527832,,,,,
3,11499,,11.901142120361328,,,,,
3,11549,,11.6771879196167,,,,,
3,11599,,10.928465843200684,,,,,
3,11649,,11.716201782226562,,,,,
3,11699,,12.459945678710938,,,,,
3,11749,,10.432587623596191,,,,,
3,11799,,11.73169994354248,,,,,
3,11849,,12.302173614501953,,,,,
3,11899,,13.938502311706543,,,,,
3,11949,,12.121501922607422,,,,,
3,11999,,11.104427337646484,,,,,
3,12049,,11.578791618347168,,,,,
3,12099,,12.173937797546387,,,,,
3,12149,,10.81055736541748,,,,,
3,12199,,13.112818717956543,,,,,
3,12227,,,5.1440253257751465,0.30186155438423157,15.763538360595703,0.2977716624736786,5.1440253257751465
3,12227,12.192582130432129,,,,,,
4,12249,,11.048873901367188,,,,,
4,12299,,12.176734924316406,,,,,
4,12349,,12.254463195800781,,,,,
4,12399,,12.586163520812988,,,,,
4,12449,,12.196955680847168,,,,,
4,12499,,11.99303913116455,,,,,
4,12549,,10.248475074768066,,,,,
4,12599,,11.339125633239746,,,,,
4,12649,,11.125025749206543,,,,,
4,12699,,11.559521675109863,,,,,
4,12749,,11.557487487792969,,,,,
4,12799,,11.441800117492676,,,,,
4,12849,,11.9525728225708,,,,,
4,12899,,12.966564178466797,,,,,
4,12949,,12.192893981933594,,,,,
4,12999,,12.762188911437988,,,,,
4,13049,,13.324974060058594,,,,,
4,13099,,12.269938468933105,,,,,
4,13149,,13.762730598449707,,,,,
4,13199,,12.11355209350586,,,,,
4,13249,,12.993914604187012,,,,,
4,13299,,10.577411651611328,,,,,
4,13349,,10.620244026184082,,,,,
4,13399,,10.395074844360352,,,,,
4,13449,,13.966654777526855,,,,,
4,13499,,11.133219718933105,,,,,
4,13549,,12.067771911621094,,,,,
4,13599,,13.3902587890625,,,,,
4,13649,,10.239654541015625,,,,,
4,13699,,10.837267875671387,,,,,
4,13749,,12.49786376953125,,,,,
4,13799,,12.264185905456543,,,,,
4,13849,,11.666417121887207,,,,,
4,13899,,10.450047492980957,,,,,
4,13949,,11.43072509765625,,,,,
4,13999,,12.596595764160156,,,,,
4,14049,,9.845864295959473,,,,,
4,14099,,13.488235473632812,,,,,
4,14149,,12.331558227539062,,,,,
4,14199,,11.514602661132812,,,,,
4,14249,,11.929251670837402,,,,,
4,14299,,12.804095268249512,,,,,
4,14349,,12.330543518066406,,,,,
4,14399,,12.533099174499512,,,,,
4,14449,,11.630888938903809,,,,,
4,14499,,13.673565864562988,,,,,
4,14549,,10.364561080932617,,,,,
4,14599,,10.676979064941406,,,,,
4,14649,,12.169376373291016,,,,,
4,14699,,11.228172302246094,,,,,
4,14749,,12.985835075378418,,,,,
4,14799,,10.434317588806152,,,,,
4,14849,,11.275708198547363,,,,,
4,14899,,11.902668952941895,,,,,
4,14949,,8.81145191192627,,,,,
4,14999,,12.634505271911621,,,,,
4,15049,,12.986254692077637,,,,,
4,15099,,13.07296085357666,,,,,
4,15149,,13.00117015838623,,,,,
4,15199,,12.010136604309082,,,,,
4,15249,,12.832507133483887,,,,,
4,15284,,,5.070520877838135,0.28936290740966797,15.461697578430176,0.30008402466773987,5.070520877838135
4,15284,11.894065856933594,,,,,,
