epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
3,11549,,12.228126525878906,,,,,
3,11599,,12.592488288879395,,,,,
3,11649,,13.909156799316406,,,,,
3,11699,,12.39688491821289,,,,,
3,11749,,14.9826078414917,,,,,
3,11799,,11.246769905090332,,,,,
3,11849,,13.826435089111328,,,,,
3,11899,,13.348075866699219,,,,,
3,11949,,13.284011840820312,,,,,
3,11999,,11.38061237335205,,,,,
3,12049,,12.640525817871094,,,,,
3,12099,,11.618362426757812,,,,,
3,12149,,12.35002613067627,,,,,
3,12199,,11.039074897766113,,,,,
3,12227,,,5.298308372497559,0.31115812063217163,15.514330863952637,0.3112010955810547,5.298308372497559
3,12227,12.186367988586426,,,,,,
4,12249,,11.943099021911621,,,,,
4,12299,,12.146180152893066,,,,,
4,12349,,10.340340614318848,,,,,
4,12399,,10.955065727233887,,,,,
4,12449,,13.31488037109375,,,,,
4,12499,,13.686789512634277,,,,,
4,12549,,11.482425689697266,,,,,
4,12599,,11.149070739746094,,,,,
4,12649,,14.506572723388672,,,,,
4,12699,,12.752840995788574,,,,,
4,12749,,12.098334312438965,,,,,
4,12799,,12.189711570739746,,,,,
4,12849,,10.739472389221191,,,,,
4,12899,,12.850166320800781,,,,,
4,12949,,12.03838062286377,,,,,
4,12999,,12.694157600402832,,,,,
4,13049,,12.329693794250488,,,,,
4,13099,,13.8926362991333,,,,,
4,13149,,11.505477905273438,,,,,
4,13199,,10.9615478515625,,,,,
4,13249,,12.077488899230957,,,,,
4,13299,,11.537314414978027,,,,,
4,13349,,11.758082389831543,,,,,
4,13399,,12.130516052246094,,,,,
4,13449,,12.396519660949707,,,,,
4,13499,,11.31919002532959,,,,,
4,13549,,10.483000755310059,,,,,
4,13599,,12.720637321472168,,,,,
4,13649,,11.248730659484863,,,,,
4,13699,,14.38308334350586,,,,,
4,13749,,12.919697761535645,,,,,
4,13799,,12.20079517364502,,,,,
4,13849,,13.534031867980957,,,,,
4,13899,,10.584904670715332,,,,,
4,13949,,11.8787202835083,,,,,
4,13999,,12.975608825683594,,,,,
4,14049,,11.096755981445312,,,,,
4,14099,,11.473983764648438,,,,,
4,14149,,10.640448570251465,,,,,
4,14199,,10.819682121276855,,,,,
4,14249,,10.626923561096191,,,,,
4,14299,,10.220702171325684,,,,,
4,14349,,11.81554889678955,,,,,
4,14399,,10.476946830749512,,,,,
4,14449,,11.915417671203613,,,,,
4,14499,,11.8062744140625,,,,,
4,14549,,12.236141204833984,,,,,
4,14599,,12.151402473449707,,,,,
4,14649,,12.292533874511719,,,,,
4,14699,,11.596570014953613,,,,,
4,14749,,11.680435180664062,,,,,
4,14799,,11.942112922668457,,,,,
4,14849,,12.065199851989746,,,,,
4,14899,,11.087448120117188,,,,,
4,14949,,11.3985013961792,,,,,
4,14999,,11.578831672668457,,,,,
4,15049,,13.129180908203125,,,,,
4,15099,,10.6790189743042,,,,,
4,15149,,13.221701622009277,,,,,
4,15199,,10.729695320129395,,,,,
4,15249,,12.344691276550293,,,,,
4,15284,,,5.642510890960693,0.3410458266735077,15.361413955688477,0.30980947613716125,5.642510890960693
4,15284,11.858924865722656,,,,,,
